time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1452128084,0.7713,0.004133333,0.7713,0.000233333,0.495033333,0.0856,0.042333333,0.00475,0.0078,0.01225,0.00075,0.000316667,0.0,0.0313,0.001,0.0031,0.001233333,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128085,0.844583333,0.004133333,0.844583333,0.0002,0.468366667,0.167183333,0.0422,0.004783333,0.007866667,0.012333333,0.000716667,0.00025,1.67e-05,0.031266667,0.001,0.003083333,0.0013,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128086,1.27165,0.004116667,1.27165,6.67e-05,0.443366667,0.543883333,0.041916667,0.004983333,0.008016667,0.012616667,0.00065,5e-05,3.33e-05,0.031316667,0.001,0.0031,0.00125,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128087,1.056933333,0.004133333,1.056933333,3.33e-05,0.110833333,0.638766667,0.041616667,0.005266667,0.008466667,0.013166667,0.0006,0.000216667,3.33e-05,0.03125,0.000966667,0.003066667,0.001233333,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128088,0.95615,0.004116667,0.95615,8.33e-05,0.0212,0.626683333,0.041583333,0.005733333,0.00825,0.013316667,0.0006,0.000283333,1.67e-05,0.031283333,0.000983333,0.003083333,0.0013,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128089,0.971433333,0.004116667,0.971433333,8.33e-05,0.0212,0.6418,0.04155,0.00535,0.008366667,0.0133,0.000566667,0.0003,1.67e-05,0.0312,0.001,0.003083333,0.001266667,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128090,0.956,0.0041,0.956,8.33e-05,0.0212,0.627133333,0.041566667,0.00535,0.008316667,0.013333333,0.0006,0.000283333,3.33e-05,0.031283333,0.001,0.003083333,0.00125,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128091,1.05405,0.004116667,1.05405,5e-05,0.104766667,0.642083333,0.04155,0.005283333,0.008166667,0.013133333,0.000583333,0.00025,0.0,0.031316667,0.000983333,0.003066667,0.0013,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128092,1.154383333,0.0041,1.154383333,1.67e-05,0.226233333,0.621916667,0.041616667,0.005183333,0.008266667,0.012933333,0.000616667,0.000133333,1.67e-05,0.034466667,0.001,0.003066667,0.00125,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128093,1.431533333,0.004133333,1.431533333,5e-05,0.4934,0.63555,0.041866667,0.005366667,0.007916667,0.01255,0.000633333,1.67e-05,1.67e-05,0.034566667,0.001,0.003066667,0.001216667,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128094,1.390083333,0.004116667,1.390083333,5e-05,0.491633333,0.601566667,0.041866667,0.00495,0.008083333,0.01255,0.000616667,5e-05,3.33e-05,0.034533333,0.001,0.003066667,0.001233333,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128095,1.3373,0.00415,1.3373,5e-05,0.490166667,0.559516667,0.041916667,0.004966667,0.008,0.012566667,0.000633333,3.33e-05,0.0,0.03435,0.001,0.003083333,0.001266667,0.00415,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128096,1.01685,0.004133333,1.01685,0.00015,0.493016667,0.2912,0.04215,0.004833333,0.007783333,0.012366667,0.0007,0.000216667,1.67e-05,0.034516667,0.001,0.0031,0.0013,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128097,0.699816667,0.00415,0.699816667,0.000216667,0.452583333,0.06045,0.0422,0.004783333,0.007816667,0.0123,0.00075,0.000316667,1.67e-05,0.031966667,0.001,0.003083333,0.0013,0.00415,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128098,0.660833333,0.004133333,0.660833333,0.0002,0.4111,0.0628,0.0422,0.004783333,0.007683333,0.01235,0.000733333,0.000266667,0.0,0.031316667,0.001,0.003116667,0.001266667,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128099,0.419383333,0.004166667,0.419383333,0.0,0.02175,0.173616667,0.041933333,0.005116667,0.00845,0.01295,0.000666667,3.33e-05,3.33e-05,0.033,0.001,0.0031,0.0013,0.004166667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128100,0.779466667,0.004133333,0.779466667,6.67e-05,0.0206,0.477783333,0.041516667,0.00525,0.008166667,0.013033333,0.0006,0.000183333,3.33e-05,0.034416667,0.001,0.003033333,0.001283333,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128101,0.975283333,0.0041,0.975283333,6.67e-05,0.02075,0.6453,0.041333333,0.005333333,0.008116667,0.013066667,0.000583333,0.000316667,1.67e-05,0.03415,0.001,0.003016667,0.001266667,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128102,0.954233333,0.004083333,0.954233333,8.33e-05,0.020716667,0.628366667,0.041333333,0.005316667,0.008233333,0.01305,0.000566667,0.000283333,1.67e-05,0.031916667,0.001,0.003016667,0.001216667,0.004083333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128103,1.05845,0.004083333,1.05845,5e-05,0.113133333,0.64195,0.041383333,0.005233333,0.008083333,0.0129,0.000583333,0.00025,1.67e-05,0.030783333,0.001,0.003016667,0.001216667,0.004083333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128104,1.213916667,0.0041,1.213916667,0.0,0.288433333,0.6255,0.041483333,0.005116667,0.008133333,0.012633333,0.000583333,0.000116667,3.33e-05,0.0307,0.001,0.003,0.00125,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128105,1.430583333,0.0041,1.430583333,5e-05,0.49175,0.640566667,0.041683333,0.004966667,0.008116667,0.012333333,0.000616667,1.67e-05,1.67e-05,0.03065,0.001,0.003016667,0.0012,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128106,1.405583333,0.0041,1.405583333,5e-05,0.489483333,0.620416667,0.04165,0.00495,0.007933333,0.012316667,0.0006,3.33e-05,3.33e-05,0.030683333,0.001,0.003,0.00125,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128107,1.449833333,0.004116667,1.449833333,6.67e-05,0.489733333,0.6334,0.041816667,0.004933333,0.037716667,0.012466667,0.000633333,1.67e-05,0.0,0.031,0.001,0.00305,0.00125,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128108,1.496383333,0.004116667,1.496383333,5e-05,0.489416667,0.624333333,0.041716667,0.0049,0.098666667,0.012366667,0.00065,3.33e-05,3.33e-05,0.030933333,0.000983333,0.003033333,0.001216667,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128109,1.490133333,0.0041,1.490133333,6.67e-05,0.488916667,0.62135,0.04175,0.0049,0.0963,0.012366667,0.00065,6.67e-05,0.0,0.03095,0.001,0.003033333,0.001216667,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128110,1.5017,0.004133333,1.5017,6.67e-05,0.488533333,0.629316667,0.041733333,0.004916667,0.0996,0.0124,0.000633333,5e-05,1.67e-05,0.031,0.001,0.00305,0.001283333,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128111,1.41635,0.0041,1.41635,6.67e-05,0.4795,0.5592,0.04175,0.0049,0.106833333,0.012316667,0.00065,6.67e-05,3.33e-05,0.030666667,0.000983333,0.003033333,0.001233333,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128112,1.395166667,0.004133333,1.395166667,0.0001,0.440633333,0.432,0.041716667,0.137816667,0.111666667,0.0123,0.000333333,5e-05,0.0,0.030866667,0.001,0.003033333,0.001266667,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128113,0.7754,0.0041,0.7754,0.000116667,0.254566667,0.063616667,0.041916667,0.1395,0.1124,0.012283333,0.000383333,0.000116667,0.0,0.03095,0.001,0.00305,0.001166667,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128114,0.545633333,0.004133333,0.545633333,0.0,0.019733333,0.06125,0.041783333,0.137633333,0.11485,0.012616667,0.000333333,3.33e-05,1.67e-05,0.031066667,0.001,0.00305,0.001283333,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128115,0.607433333,0.004133333,0.607433333,0.0,0.019783333,0.1117,0.04185,0.136983333,0.117283333,0.012666667,0.000366667,3.33e-05,0.0,0.031,0.001,0.00305,0.001233333,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128116,0.694333333,0.0041,0.694333333,0.0,0.01995,0.185633333,0.04175,0.136466667,0.1188,0.012716667,0.000333333,3.33e-05,0.0,0.030983333,0.001,0.003033333,0.001283333,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128117,1.220583333,0.004116667,1.220583333,8.33e-05,0.021066667,0.62605,0.041566667,0.13655,0.121183333,0.01315,0.000283333,0.00035,0.0,0.031016667,0.001,0.003066667,0.001183333,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128118,1.300833333,0.004116667,1.300833333,5e-05,0.082116667,0.644383333,0.041416667,0.135816667,0.122183333,0.01305,0.000283333,0.000283333,1.67e-05,0.031083333,0.001,0.003066667,0.0012,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128119,1.293583333,0.004083333,1.293583333,6.67e-05,0.094666667,0.627483333,0.041466667,0.134583333,0.12245,0.012983333,0.0003,0.000266667,1.67e-05,0.030833333,0.000983333,0.003033333,0.001133333,0.004083333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128120,1.756966667,0.004166667,1.756966667,6.67e-05,0.484366667,0.634333333,0.04165,0.130183333,0.1215,0.012316667,0.000283333,1.67e-05,3.33e-05,0.030683333,0.001,0.002883333,0.001266667,0.004166667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128121,1.752433333,0.004083333,1.752433333,6.67e-05,0.490283333,0.620266667,0.0415,0.127816667,0.120716667,0.012083333,0.0003,1.67e-05,3.33e-05,0.0302,0.001,0.002816667,0.0012,0.004083333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128122,1.753,0.004116667,1.753,5e-05,0.48935,0.620933333,0.04155,0.126616667,0.1203,0.012116667,0.0003,0.0,1.67e-05,0.03015,0.001,0.002816667,0.001183333,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128123,1.7668,0.0041,1.7668,8.33e-05,0.489,0.632183333,0.04165,0.125816667,0.120783333,0.0121,0.000316667,0.0,1.67e-05,0.030233333,0.001,0.002816667,0.00125,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128124,1.745583333,0.0041,1.745583333,6.67e-05,0.4887,0.616766667,0.04155,0.125433333,0.1208,0.012083333,0.0003,1.67e-05,3.33e-05,0.03035,0.001,0.002816667,0.0012,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128125,1.761416667,0.004116667,1.761416667,6.67e-05,0.488583333,0.634566667,0.0416,0.124683333,0.121216667,0.01215,0.000283333,0.0,0.0,0.03035,0.001,0.002833333,0.001166667,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128126,1.742833333,0.004116667,1.742833333,6.67e-05,0.487766667,0.619583333,0.041616667,0.124266667,0.121833333,0.01225,0.000316667,1.67e-05,3.33e-05,0.03065,0.001,0.002883333,0.0012,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128127,1.688233333,0.004116667,1.688233333,6.67e-05,0.44665,0.611516667,0.041683333,0.123733333,0.121716667,0.012283333,0.000316667,0.0,1.67e-05,0.030433333,0.001,0.002866667,0.001233333,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128128,1.565483333,0.0041,1.565483333,5e-05,0.391983333,0.556033333,0.041516667,0.123483333,0.121983333,0.012266667,0.000316667,1.67e-05,3.33e-05,0.0303,0.001,0.002866667,0.001216667,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128129,0.86035,0.0041,0.86035,1.67e-05,0.020733333,0.271633333,0.041566667,0.123783333,0.1224,0.012633333,0.000333333,8.33e-05,1.67e-05,0.03065,0.001,0.002883333,0.001216667,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128130,0.609216667,0.004133333,0.609216667,0.0,0.01945,0.061183333,0.041783333,0.12325,0.122683333,0.012466667,0.00035,1.67e-05,0.0,0.030583333,0.001,0.002883333,0.00125,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128131,0.609266667,0.004116667,0.609266667,1.67e-05,0.02195,0.0604,0.041783333,0.122866667,0.122333333,0.012483333,0.00035,1.67e-05,1.67e-05,0.030716667,0.001,0.0029,0.001166667,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128132,0.75805,0.004133333,0.75805,1.67e-05,0.122683333,0.145433333,0.0418,0.122533333,0.122783333,0.0125,0.000383333,0.0,3.33e-05,0.030883333,0.001,0.003,0.0012,0.004133333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128133,1.15135,0.004116667,1.15135,8.33e-05,0.345566667,0.315016667,0.041883333,0.117483333,0.123266667,0.0124,0.000416667,6.67e-05,1.67e-05,0.031,0.001,0.00305,0.00125,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128134,1.533066667,0.004066667,1.533066667,6.67e-05,0.49095,0.634983333,0.041666667,0.00525,0.121966667,0.012216667,0.000633333,8.33e-05,1.67e-05,0.030416667,0.001,0.003,0.00125,0.004066667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128135,1.521066667,0.0041,1.521066667,6.67e-05,0.489816667,0.6247,0.041733333,0.004833333,0.122383333,0.012333333,0.00065,6.67e-05,1.67e-05,0.030683333,0.001,0.003016667,0.00125,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128136,1.534383333,0.004083333,1.534383333,6.67e-05,0.489233333,0.637833333,0.041733333,0.00485,0.122433333,0.01235,0.000633333,8.33e-05,1.67e-05,0.0307,0.001,0.003033333,0.00125,0.004083333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128137,1.514083333,0.0041,1.514083333,6.67e-05,0.4886,0.620383333,0.041716667,0.00485,0.122066667,0.012283333,0.000633333,6.67e-05,0.0,0.03045,0.001,0.003,0.001233333,0.0041,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128138,1.531383333,0.004083333,1.531383333,6.67e-05,0.488583333,0.635916667,0.04175,0.004866667,0.122266667,0.01235,0.000633333,6.67e-05,3.33e-05,0.030766667,0.001,0.003033333,0.001266667,0.004083333,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128139,1.494666667,0.004066667,1.494666667,5e-05,0.470283333,0.6194,0.041683333,0.005283333,0.121716667,0.012266667,0.000633333,6.67e-05,1.67e-05,0.030583333,0.001,0.003016667,0.001283333,0.004066667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128140,1.479816667,0.004116667,1.479816667,8.33e-05,0.4401,0.6318,0.04195,0.004916667,0.122816667,0.012566667,0.000666667,6.67e-05,1.67e-05,0.03095,0.001,0.00305,0.00125,0.004116667,37.98,partly-cloudy-night,0.69,8.83,Partly Cloudy,30.39,1012.79,11.77,0.31,197.0,0.0014,28.73,0.03
1452128141,1.219983333,0.004083333,1.219983333,1.67e-05,0.1841,0.627083333,0.041433333,0.0051,0.122516667,0.012683333,0.0006,0.0001,3.33e-05,0.030616667,0.001,0.003,0.001266667,0.004083333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128142,1.045983333,0.004133333,1.045983333,6.67e-05,0.02105,0.614066667,0.041433333,0.005216667,0.123416667,0.013133333,0.0006,0.000183333,3.33e-05,0.03095,0.001,0.003066667,0.001283333,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128143,0.992016667,0.00405,0.992016667,5e-05,0.02055,0.572783333,0.04135,0.0052,0.122883333,0.0129,0.000583333,0.0002,1.67e-05,0.03045,0.001,0.003,0.001283333,0.00405,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128144,0.734033333,0.004116667,0.734033333,5e-05,0.020516667,0.351,0.042016667,0.0055,0.123316667,0.01295,0.000683333,6.67e-05,0.0,0.03095,0.000983333,0.003066667,0.001216667,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128145,0.423883333,0.004133333,0.423883333,1.67e-05,0.0547,0.061916667,0.042016667,0.00495,0.12295,0.012533333,0.000716667,6.67e-05,1.67e-05,0.030766667,0.001,0.00305,0.001233333,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128146,0.467566667,0.004116667,0.467566667,1.67e-05,0.09955,0.0613,0.042083333,0.0049,0.123133333,0.012533333,0.000716667,8.33e-05,1.67e-05,0.03065,0.000983333,0.00305,0.001233333,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128147,0.8938,0.004116667,0.8938,0.0002,0.42125,0.156716667,0.04205,0.0047,0.122666667,0.012133333,0.000716667,0.0003,0.0,0.030733333,0.001,0.003033333,0.00125,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128148,1.240016667,0.0041,1.240016667,0.000166667,0.4949,0.385483333,0.0421,0.004783333,0.122616667,0.01215,0.000716667,0.0002,1.67e-05,0.030666667,0.000983333,0.003033333,0.001216667,0.0041,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128149,1.539633333,0.004116667,1.539633333,6.67e-05,0.490933333,0.638933333,0.04185,0.0053,0.123133333,0.012466667,0.000616667,6.67e-05,0.0,0.030983333,0.001,0.00305,0.0013,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128150,1.521233333,0.0041,1.521233333,0.000116667,0.489616667,0.624466667,0.04205,0.0049,0.122683333,0.012316667,0.000683333,0.0001,1.67e-05,0.03065,0.001,0.003016667,0.00115,0.0041,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128151,1.537416667,0.004133333,1.537416667,6.67e-05,0.489516667,0.638716667,0.041933333,0.004933333,0.123233333,0.012483333,0.00065,6.67e-05,3.33e-05,0.03105,0.001,0.003066667,0.001283333,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128152,1.516433333,0.004133333,1.516433333,6.67e-05,0.489216667,0.6205,0.04185,0.0049,0.1229,0.01245,0.000666667,6.67e-05,0.0,0.031016667,0.001,0.00305,0.001216667,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128153,1.530583333,0.0041,1.530583333,6.67e-05,0.488533333,0.634316667,0.041816667,0.004916667,0.1228,0.0124,0.00065,6.67e-05,1.67e-05,0.03085,0.001,0.003033333,0.001233333,0.0041,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128154,1.4865,0.004133333,1.4865,5e-05,0.455383333,0.622883333,0.041883333,0.00535,0.123033333,0.0126,0.00065,5e-05,1.67e-05,0.03125,0.001,0.003083333,0.001233333,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128155,1.46715,0.004116667,1.46715,5e-05,0.43865,0.621233333,0.041816667,0.00495,0.12285,0.01255,0.00065,5e-05,3.33e-05,0.03085,0.001,0.003066667,0.001266667,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128156,1.58015,0.0041,1.58015,6.67e-05,0.049133333,0.636466667,0.041466667,0.00525,0.1232,0.013066667,0.000633333,0.0002,0.0,0.0312,0.48485,0.003033333,0.001283333,0.0041,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128157,2.540483333,0.0041,2.540483333,5e-05,0.020883333,0.57005,0.041433333,0.00525,0.123066667,0.013033333,0.000683333,0.0002,1.67e-05,0.031333333,1.593616667,0.003066667,0.001283333,0.0041,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128158,1.242983333,0.0041,1.242983333,5e-05,0.0208,0.518033333,0.041633333,0.005216667,0.122966667,0.013033333,0.00065,0.00015,1.67e-05,0.030866667,0.295933333,0.003066667,0.001216667,0.0041,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128159,0.4809,0.004133333,0.4809,5e-05,0.108933333,0.0636,0.042483333,0.005316667,0.122733333,0.01265,0.000733333,0.000133333,1.67e-05,0.030916667,0.001016667,0.003066667,0.001266667,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128160,0.4744,0.004116667,0.4744,3.33e-05,0.10435,0.061783333,0.04205,0.004916667,0.12345,0.012633333,0.000733333,0.0001,3.33e-05,0.031083333,0.001,0.0031,0.001266667,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128161,0.5514,0.004133333,0.5514,0.0,0.0891,0.13895,0.041983333,0.004966667,0.123233333,0.012716667,0.000683333,5e-05,0.0,0.031033333,0.001,0.003083333,0.001283333,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128162,1.114266667,0.004133333,1.114266667,0.000166667,0.475466667,0.294366667,0.042133333,0.00475,0.123083333,0.0123,0.0007,0.000266667,1.67e-05,0.033483333,0.001,0.003066667,0.00125,0.004133333,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128163,1.53435,0.004116667,1.53435,6.67e-05,0.4921,0.629466667,0.04185,0.004933333,0.12295,0.012483333,0.00065,6.67e-05,3.33e-05,0.034533333,0.001,0.003083333,0.001283333,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
1452128164,1.5373,0.004116667,1.5373,6.67e-05,0.491083333,0.63375,0.0419,0.0053,0.123066667,0.012516667,0.000666667,6.67e-05,1.67e-05,0.0345,0.001,0.003066667,0.00125,0.004116667,36.73,rain,0.79,8.91,Light Rain,28.57,1012.28,12.4,0.31,199.0,0.0106,30.78,0.51
